FF_HH;PM2_5Max;PM2_5Min;PM2_5Avg;PM10_Max;PM10_Min;PM10_Avg;Nodo
2024-04-30 18:45:57;3,9;2,8;3,2;3,9;2,8;3,2;Nodo 13
2024-04-30 19:00:49;4,4;2,8;3,4;4,4;2,8;3,5;Nodo 13
2024-04-30 19:15:59;5,4;4;4,6;5,4;4;4,6;Nodo 13
2024-04-30 19:30:48;5,6;4,3;4,9;5,6;4,3;4,9;Nodo 13
2024-04-30 19:45:58;7,3;5,5;6;7,3;5,5;6;Nodo 13
2024-04-30 20:00:50;6,9;5,6;6,2;6,9;5,6;6,2;Nodo 13
2024-04-30 20:15:57;6,5;5,3;5,7;6,5;5,3;5,7;Nodo 13
2024-04-30 20:30:49;6,7;5,6;6;6,7;5,6;6;Nodo 13
2024-04-30 20:45:55;6,7;5,2;5,9;6,7;5,2;5,9;Nodo 13
2024-04-30 21:00:48;6,5;4,8;5,6;6,5;4,8;5,6;Nodo 13
2024-04-30 21:15:58;5,2;4,4;4,7;5,2;4,4;4,7;Nodo 13
2024-04-30 21:30:51;5,3;3,8;4,4;5,3;3,8;4,4;Nodo 13
2024-04-30 21:45:56;5,7;4,4;5;5,7;4,4;5;Nodo 13
2024-04-30 22:00:49;6;4,4;5,2;6;4,4;5,2;Nodo 13
2024-04-30 22:15:55;7,7;4,7;6;7,7;4,7;6;Nodo 13
2024-04-30 22:30:47;9,2;6,4;7,5;9,2;6,4;7,5;Nodo 13
2024-04-30 22:45:58;9,6;7,2;8,5;9,6;7,2;8,5;Nodo 13
2024-04-30 23:00:51;9,8;7,1;8,3;9,8;7,1;8,3;Nodo 13
2024-04-30 23:15:56;9,7;6,2;7,5;9,7;6,2;7,5;Nodo 13
2024-04-30 23:30:49;7,3;6,4;6,9;7,3;6,4;6,9;Nodo 13
2024-04-30 23:45:55;6,8;5,4;6;6,8;5,4;6;Nodo 13
2024-05-01 00:00:47;6,2;4,9;5,6;6,2;4,9;5,6;Nodo 13
2024-05-01 00:15:54;6,2;5;5,5;6,2;5;5,5;Nodo 13
2024-05-01 00:30:46;5,6;4,8;5,1;5,6;4,8;5,1;Nodo 13
2024-05-01 00:45:56;5,1;4,1;4,5;5,1;4,1;4,6;Nodo 13
2024-05-01 01:00:48;5,9;4,2;5;5,9;4,2;5;Nodo 13
2024-05-01 01:15:55;6,4;5,1;5,6;6,4;5,1;5,6;Nodo 13
2024-05-01 01:30:47;5,7;4,5;5,2;5,7;4,5;5,2;Nodo 13
2024-05-01 01:45:54;5,6;5,1;5,3;5,6;5,1;5,3;Nodo 13
2024-05-01 02:00:47;5,6;4,9;5,2;5,6;4,9;5,2;Nodo 13
2024-05-01 02:15:56;5,6;4,5;5,1;5,6;4,5;5,1;Nodo 13
2024-05-01 02:30:49;5,8;4,7;5,2;5,8;4,7;5,2;Nodo 13
2024-05-01 02:45:55;4,9;4,1;4,5;4,9;4,1;4,5;Nodo 13
2024-05-01 03:00:47;4,8;3,9;4,3;4,8;3,9;4,3;Nodo 13
2024-05-01 03:15:54;4,7;4;4,4;4,7;4;4,4;Nodo 13
2024-05-01 03:30:46;5,1;3,8;4,6;5,1;3,8;4,6;Nodo 13
2024-05-01 03:45:56;5,2;4,2;4,6;5,2;4,2;4,6;Nodo 13
2024-05-01 04:00:46;5,3;4,5;4,9;5,3;4,5;4,9;Nodo 13
2024-05-01 04:15:55;4,8;4,1;4,4;4,8;4,1;4,4;Nodo 13
2024-05-01 04:30:47;5,4;4,3;4,7;5,4;4,3;4,7;Nodo 13
2024-05-01 04:45:54;5,2;4,7;5;5,2;4,7;5;Nodo 13
2024-05-01 05:00:48;6,7;4,9;5,6;6,7;4,9;5,6;Nodo 13
2024-05-01 05:15:54;7,2;4,9;5,7;7,2;4,9;5,7;Nodo 13
2024-05-01 05:30:46;6,6;5,1;5,8;6,6;5,1;5,8;Nodo 13
2024-05-01 05:45:53;6,6;5,1;5,8;6,6;5,1;5,8;Nodo 13
2024-05-01 06:00:45;6,7;5;5,7;6,7;5;5,7;Nodo 13
2024-05-01 06:15:52;10,3;7,3;8,3;10,3;7,3;8,3;Nodo 13
2024-05-01 06:30:44;12;5,2;8,1;12,6;5,2;8,2;Nodo 13
2024-05-01 06:45:54;7,5;5,4;5,9;7,5;5,4;5,9;Nodo 13
2024-05-01 07:00:46;7,1;4,6;5,8;7,1;4,6;5,8;Nodo 13
2024-05-01 07:15:53;6,9;5,2;5,9;6,9;5,4;5,9;Nodo 13
2024-05-01 07:30:45;7,5;6;6,5;7,5;6;6,5;Nodo 13
2024-05-01 07:45:52;10,5;7,5;8,6;10,5;7,5;8,6;Nodo 13
2024-05-01 08:00:44;8,1;6,9;7,4;8,1;6,9;7,4;Nodo 13
2024-05-01 08:15:54;12,9;8,7;11,2;12,9;8,7;11,2;Nodo 13
2024-05-01 08:30:51;13,9;11,5;12,3;13,9;11,5;12,3;Nodo 13
2024-05-01 08:45:53;13,8;10,9;12,1;13,8;10,9;12,1;Nodo 13
2024-05-01 09:00:45;12,5;10,6;11,7;12,5;10,6;11,7;Nodo 13
2024-05-01 09:15:52;13,6;11,1;12,2;13,6;11,1;12,2;Nodo 13
2024-05-01 09:30:44;13,3;11,8;12,2;13,3;11,8;12,2;Nodo 13
2024-05-01 09:45:54;12,2;9,7;11,1;12,2;9,7;11,1;Nodo 13
2024-05-01 10:00:43;11,7;9,9;11,1;11,7;9,9;11,1;Nodo 13
2024-05-01 10:15:53;11,8;9,8;11;11,8;9,8;11;Nodo 13
2024-05-01 10:30:45;12,8;10,1;11,2;12,8;10,1;11,2;Nodo 13
2024-05-01 10:45:52;12,7;9,7;10,6;12,7;9,7;10,6;Nodo 13
2024-05-01 11:00:44;11,2;9,4;10,2;11,2;9,4;10,2;Nodo 13
2024-05-01 11:15:51;13,3;10,3;11,7;13,3;10,3;11,7;Nodo 13
2024-05-01 11:30:43;12,1;10,6;11,3;12,1;10,6;11,3;Nodo 13
2024-05-01 11:45:53;14;11,8;12,9;14;11,8;12,9;Nodo 13
2024-05-01 12:00:46;12,7;10,2;11,4;12,7;10,2;11,4;Nodo 13
2024-05-01 12:15:50;13,4;10,6;12,1;13,4;10,6;12,1;Nodo 13
2024-05-01 12:30:43;16,5;13,5;14,7;16,5;13,5;14,7;Nodo 13
2024-05-01 12:45:52;16,7;12,3;14,8;16,7;12,3;14,8;Nodo 13
2024-05-01 13:00:45;14,4;13;13,6;14,4;13;13,6;Nodo 13
2024-05-01 13:15:51;17,2;14,3;15,9;17,2;14,3;15,9;Nodo 13
2024-05-01 13:45:53;18,3;15,3;17;18,3;15,3;17;Nodo 13
2024-05-01 14:00:42;18,7;17,1;17,8;18,7;17,1;17,8;Nodo 13
2024-05-01 14:15:52;20,4;17,9;19,3;20,4;17,9;19,3;Nodo 13
2024-05-01 14:30:44;21,1;18,8;19,9;21,1;18,8;19,9;Nodo 13
2024-05-01 14:45:51;22,8;19;20,3;22,8;19;20,3;Nodo 13
2024-05-01 15:00:43;21,3;18,7;20,1;21,3;18,7;20,1;Nodo 13
2024-05-01 15:15:49;21,6;17,7;19,9;21,6;17,7;19,9;Nodo 13
2024-05-01 15:30:42;22,3;20,5;21,6;22,3;20,5;21,6;Nodo 13
2024-05-01 15:45:52;23,5;20,1;22,1;23,5;20,1;22,1;Nodo 13
2024-05-01 16:00:44;22,7;21,4;22,1;22,7;21,4;22,1;Nodo 13
2024-05-01 16:15:50;26,7;22,5;23,9;26,7;22,5;23,9;Nodo 13
2024-05-01 16:30:44;28,1;24,1;25,4;28,1;24,1;25,4;Nodo 13
2024-05-01 16:45:49;26,2;21,4;23,6;26,2;21,4;23,6;Nodo 13
2024-05-01 17:00:43;22,5;20,2;21,2;22,5;20,2;21,2;Nodo 13
2024-05-01 17:15:51;23,9;19;21,2;23,9;19;21,2;Nodo 13
2024-05-01 17:30:45;23,5;19,8;21,7;23,5;19,8;21,7;Nodo 13
2024-05-01 17:45:50;20,8;17,5;19,1;20,8;17,5;19,1;Nodo 13
2024-05-01 18:00:44;13,5;6,1;9,6;13,5;6,1;9,6;Nodo 13
2024-05-01 18:15:49;7,5;4,5;5,9;7,5;4,5;5,9;Nodo 13
2024-05-01 18:30:43;4,7;3,4;4;4,7;3,4;4;Nodo 13
2024-05-01 18:45:47;9;5,6;7,1;9;5,6;7,1;Nodo 13
2024-05-01 19:00:42;7;4,8;5,6;7;4,8;5,6;Nodo 13
2024-05-01 19:15:49;23;4,2;12,2;23;4,2;12,2;Nodo 13
2024-05-01 19:30:44;26,6;23,5;24,4;26,6;23,5;24,4;Nodo 13
2024-05-01 19:45:47;19,9;3;6,5;19,9;3;6,5;Nodo 13
2024-05-01 20:00:43;22,8;2,5;13,1;22,8;2,5;13,1;Nodo 13
2024-05-01 20:15:50;25,7;21;23,5;25,7;21;23,5;Nodo 13
2024-05-01 20:30:44;29;23,9;26,5;29;23,9;26,5;Nodo 13
2024-05-01 20:45:49;28,4;19,3;25,3;28,4;19,3;25,3;Nodo 13
2024-05-01 21:00:43;19;12,5;16,7;19;12,5;16,7;Nodo 13
2024-05-01 21:15:47;13,2;7,1;10,6;13,2;7,1;10,6;Nodo 13
2024-05-01 21:30:41;8,2;7,1;7,7;8,2;7,1;7,7;Nodo 13
2024-05-01 21:45:46;8,1;5,1;6,5;8,1;5,1;6,5;Nodo 13
2024-05-01 22:00:40;6,3;5,2;5,7;6,3;5,2;5,7;Nodo 13
2024-05-01 22:15:49;6,5;5,1;6;6,5;5,1;6;Nodo 13
2024-05-01 22:30:43;7,4;5,9;6,5;7,4;5,9;6,6;Nodo 13
2024-05-01 22:45:48;9,2;6,4;7,4;9,2;6,4;7,4;Nodo 13
2024-05-01 23:00:47;8,2;7,2;7,7;8,3;7,2;7,8;Nodo 13
2024-05-01 23:15:46;8,3;6,9;7,5;8,3;6,9;7,5;Nodo 13
2024-05-01 23:30:41;8;6,2;7,2;8;6,2;7,2;Nodo 13
2024-05-01 23:45:49;9,2;7,4;8,2;9,2;7,4;8,2;Nodo 13
2024-05-02 00:00:43;10,3;7,6;8,6;10,3;7,6;8,6;Nodo 13
2024-05-02 00:15:48;7,2;6,1;6,7;7,2;6,1;6,7;Nodo 13
2024-05-02 00:30:41;7,5;5,8;6,7;7,5;5,8;6,7;Nodo 13
2024-05-02 01:00:40;7,1;6,1;6,5;7,1;6,1;6,5;Nodo 13
2024-05-02 01:15:45;7,3;5,4;6,2;7,3;5,4;6,2;Nodo 13
2024-05-02 01:30:39;6,5;5,7;6,2;6,5;5,7;6,2;Nodo 13
2024-05-02 01:45:48;6,8;5,7;6,1;6,8;5,7;6,1;Nodo 13
2024-05-02 02:00:42;6,8;5;5,7;6,8;5;5,7;Nodo 13
2024-05-02 02:15:46;6,5;5,6;6;6,5;5,6;6;Nodo 13
2024-05-02 02:30:41;6,2;5,3;5,7;6,2;5,3;5,8;Nodo 13
2024-05-02 02:45:45;6,5;5,4;5,9;6,5;5,4;5,9;Nodo 13
2024-05-02 03:00:39;7,1;6,3;6,7;7,1;6,3;6,7;Nodo 13
2024-05-02 03:15:48;7,2;5,7;6,6;7,2;5,7;6,6;Nodo 13
2024-05-02 03:30:42;7,2;5,7;6,5;7,2;5,7;6,5;Nodo 13
2024-05-02 04:00:40;8,4;6,6;7,5;8,4;6,6;7,5;Nodo 13
2024-05-02 04:15:45;8,3;7,1;7,7;8,3;7,1;7,7;Nodo 13
2024-05-02 04:30:39;8,5;7,3;7,8;8,5;7,3;7,8;Nodo 13
2024-05-02 04:45:44;10,1;7,8;8,9;10,1;7,8;8,9;Nodo 13
2024-05-02 05:00:39;11,7;7,6;9;11,7;7,6;9;Nodo 13
2024-05-02 05:15:46;13,1;9,5;11,3;13,1;9,5;11,3;Nodo 13
2024-05-02 05:30:41;30,3;12,6;21,4;30,3;12,6;21,4;Nodo 13
2024-05-02 06:15:44;22,2;9,8;12,4;22,2;9,8;12,4;Nodo 13
2024-05-02 06:30:38;26,4;10,3;14,7;26,4;10,3;14,7;Nodo 13
2024-05-02 06:45:46;19,3;9,5;14,7;19,3;9,5;14,7;Nodo 13
2024-05-02 07:00:40;15,8;11;13,9;15,8;11;13,9;Nodo 13
2024-05-02 07:15:45;13,3;10,1;11,9;13,3;10,1;11,9;Nodo 13
2024-05-02 07:30:37;11,7;10,3;10,8;11,7;10,3;10,8;Nodo 13
2024-05-02 07:45:46;16,5;12,3;14,4;16,5;12,3;14,4;Nodo 13
2024-05-02 08:00:41;15,7;12,5;13,4;15,7;12,5;13,4;Nodo 13
2024-05-02 08:15:45;16,1;12,7;13,6;16,1;12,7;13,6;Nodo 13
2024-05-02 08:30:39;20,8;14,4;16,9;20,8;14,4;16,9;Nodo 13
2024-05-02 08:45:43;23,4;14,6;17,9;23,4;14,6;17,9;Nodo 13
2024-05-02 09:00:38;18,9;15,1;17,1;18,9;15,1;17,1;Nodo 13
2024-05-02 09:15:46;20,1;17,4;18,7;20,1;17,4;18,7;Nodo 13
2024-05-02 09:30:41;21,4;18,2;19,4;21,4;18,2;19,4;Nodo 13
2024-05-02 09:45:45;22,1;17,8;20,1;22,1;17,8;20,1;Nodo 13
2024-05-02 10:00:39;21,2;18,2;19,5;21,2;18,2;19,5;Nodo 13
2024-05-02 10:15:43;19;11,4;14,9;19;11,4;14,9;Nodo 13
2024-05-02 10:30:38;12;9,3;10,6;12;9,3;10,6;Nodo 13
2024-05-02 11:00:36;12,9;7,9;9,7;12,9;7,9;9,7;Nodo 13
2024-05-02 11:15:45;9,5;5,4;7,7;9,5;5,4;7,7;Nodo 13
2024-05-02 11:30:39;7,7;6,2;6,9;7,7;6,2;6,9;Nodo 13
2024-05-02 11:45:43;9,7;5,1;7,1;9,7;5,1;7,1;Nodo 13
2024-05-02 12:00:37;7,4;5,1;5,7;7,4;5,1;5,7;Nodo 13
2024-05-02 12:15:42;8,5;5,7;6,6;8,5;5,7;6,6;Nodo 13
2024-05-02 12:30:36;7,9;5,4;6,1;7,9;5,4;6,1;Nodo 13
2024-05-02 12:45:45;7,7;6,1;7;7,7;6,1;7;Nodo 13
2024-05-02 13:00:35;7,8;5,6;6,5;7,8;5,6;6,5;Nodo 13
2024-05-02 13:15:43;10,6;6,1;7,3;10,6;6,1;7,3;Nodo 13
2024-05-02 13:30:37;11,1;6,6;8;11,1;6,6;8;Nodo 13
2024-05-02 13:45:42;11,2;6,5;8,4;11,2;6,5;8,4;Nodo 13
2024-05-02 14:00:36;8,6;7,2;8;8,6;7,2;8;Nodo 13
2024-05-02 14:15:41;10,4;7;9,2;10,4;7;9,2;Nodo 13
2024-05-02 14:30:36;13,2;6;10,8;13,2;6;10,8;Nodo 13
2024-05-02 14:45:44;3;1,2;2;3,5;1,3;2,1;Nodo 13
2024-05-02 15:00:38;4;2,2;2,7;4,2;2,2;2,8;Nodo 13
2024-05-02 15:30:37;3,6;1,4;2,1;3,6;1,4;2,1;Nodo 13
2024-05-02 15:45:41;3,1;1,3;2;3,1;1,3;2,2;Nodo 13
2024-05-02 16:00:35;2,2;1;1,7;2,2;1,1;1,7;Nodo 13
2024-05-02 16:15:46;4,6;1,1;1,9;4,6;1,3;1,9;Nodo 13
2024-05-02 16:31:40;2,5;0,9;1,5;2,5;0,9;1,5;Nodo 13
2024-05-02 16:45:46;2,7;1;1,7;2,7;1;1,7;Nodo 13
2024-05-02 17:01:42;5,3;1,4;2;5,3;1,4;2;Nodo 13
2024-05-02 17:15:44;3,4;1,4;2,4;3,5;1,4;2,4;Nodo 13
2024-05-02 17:31:41;3,7;1,5;2,1;3,8;1,5;2,1;Nodo 13
2024-05-02 17:45:44;5,1;1,8;2,9;5,1;1,8;3;Nodo 13
2024-05-02 18:01:40;5,2;2,6;3,6;5,2;2,7;3,7;Nodo 13
2024-05-02 18:15:45;5,7;1,9;3,6;5,7;1,9;3,6;Nodo 13
2024-05-02 18:31:38;4,8;1,8;2,9;4,8;1,8;2,9;Nodo 13
2024-05-02 18:45:44;5,1;4,3;4,6;5,1;4,3;4,7;Nodo 13
2024-05-02 19:01:41;4,7;3,3;3,8;4,7;3,3;3,8;Nodo 13
2024-05-02 19:15:43;4;3,1;3,5;4;3,1;3,5;Nodo 13
2024-05-02 19:31:40;3,9;2,9;3,4;3,9;2,9;3,4;Nodo 13
2024-05-02 19:45:45;3,4;2,7;3;3,4;2,7;3;Nodo 13
2024-05-02 20:01:39;3,3;2,8;2,9;3,3;2,8;2,9;Nodo 13
2024-05-02 20:15:44;4,5;2,5;3,4;4,7;2,5;3,5;Nodo 13
2024-05-02 20:31:41;4,6;3;3,5;4,6;3;3,6;Nodo 13
2024-05-02 20:45:43;4,5;3,3;3,6;4,6;3,3;3,7;Nodo 13
2024-05-02 21:01:40;4,1;2,7;3,4;4,1;2,7;3,4;Nodo 13
2024-05-02 21:15:42;3,9;3;3,4;3,9;3;3,5;Nodo 13
2024-05-02 21:31:39;4,1;3;3,6;4,1;3;3,7;Nodo 13
2024-05-02 21:45:45;4,4;3,8;4,1;4,4;4;4,2;Nodo 13
2024-05-02 22:01:37;4,9;3,5;4,1;5;3,5;4,1;Nodo 13
2024-05-02 22:15:44;5,2;3,2;4,3;5,2;3,2;4,3;Nodo 13
2024-05-02 22:31:40;6,4;4,3;5,4;6,6;4,3;5,4;Nodo 13
2024-05-02 22:45:42;5,9;4,3;4,9;5,9;4,3;4,9;Nodo 13
2024-05-02 23:01:38;6,1;5;5,4;6,1;5,1;5,5;Nodo 13
2024-05-02 23:15:44;7,1;5,5;6,2;7,1;5,5;6,2;Nodo 13
2024-05-02 23:31:37;6,5;5,2;5,7;6,5;5,3;5,7;Nodo 13
2024-05-02 23:45:43;6,1;4,9;5,5;6,2;4,9;5,5;Nodo 13
2024-05-03 00:01:40;5,7;4,8;5,1;5,7;4,8;5,1;Nodo 13
2024-05-03 00:15:43;5,6;4,8;5,1;5,6;4,8;5,1;Nodo 13
2024-05-03 00:31:39;5,1;4,4;4,7;5,1;4,4;4,7;Nodo 13
2024-05-03 00:45:40;6,8;4,2;5;7,1;4,2;5,1;Nodo 13
2024-05-03 01:01:37;4,6;3,6;4,1;4,6;3,6;4,1;Nodo 13
2024-05-03 01:15:43;4,5;3,2;3,7;4,5;3,2;3,7;Nodo 13
2024-05-03 01:31:36;7,4;3,5;4,5;7,4;3,5;4,5;Nodo 13
2024-05-03 01:45:42;4,2;3,6;3,9;4,3;3,6;3,9;Nodo 13
2024-05-03 02:01:39;4,3;3,7;4;4,3;3,7;4;Nodo 13
2024-05-03 02:15:41;4,7;3,8;4,3;4,8;3,8;4,3;Nodo 13
2024-05-03 02:31:38;5,3;3,8;4,7;5,3;3,8;4,7;Nodo 13
2024-05-03 02:45:43;6,7;4,9;5,6;6,8;4,9;5,6;Nodo 13
2024-05-03 03:01:36;5,3;4,7;4,9;5,3;4,7;4,9;Nodo 13
2024-05-03 03:15:42;5,2;4,3;4,7;5,3;4,3;4,7;Nodo 13
2024-05-03 03:31:39;5,7;4,2;5,1;5,7;4,2;5,1;Nodo 13
2024-05-03 03:45:41;5,7;5;5,3;5,7;5;5,3;Nodo 13
2024-05-03 04:01:38;7,2;5,5;6;7,2;5,5;6;Nodo 13
2024-05-03 04:15:40;6,3;4,8;5,7;6,3;4,8;5,7;Nodo 13
2024-05-03 04:31:36;11,1;5,5;7,7;11,1;5,5;7,7;Nodo 13
2024-05-03 04:45:42;9,3;6,5;8,3;9,3;6,5;8,3;Nodo 13
2024-05-03 05:01:35;9,4;7,3;8,4;9,4;7,3;8,4;Nodo 13
2024-05-03 05:15:41;7,7;5,8;6,6;7,7;5,9;6,6;Nodo 13
2024-05-03 05:31:38;12,1;8,4;9,9;12,1;8,4;9,9;Nodo 13
2024-05-03 06:01:36;12,7;10,1;11,2;12,7;10,1;11,2;Nodo 13
2024-05-03 06:15:43;11,9;9,1;10,6;11,9;9,1;10,6;Nodo 13
2024-05-03 06:31:35;16,6;8;10,4;16,6;8;10,4;Nodo 13
2024-05-03 06:45:41;13;10,1;10,9;13;10,1;10,9;Nodo 13
2024-05-03 07:01:38;10,3;8,5;9,4;10,3;8,5;9,4;Nodo 13
2024-05-03 07:15:40;11,7;8;9,5;11,7;8;9,5;Nodo 13
2024-05-03 07:31:37;13,2;8,5;10,3;13,2;8,5;10,3;Nodo 13
2024-05-03 08:01:35;16;12,6;13,8;16;12,6;13,8;Nodo 13
2024-05-03 08:15:41;15,3;11,3;13,8;15,3;11,3;13,9;Nodo 13
2024-05-03 08:31:34;25,1;16;20;25,1;16;20,1;Nodo 13
2024-05-03 08:45:40;32,6;27,2;30,4;32,6;27,2;30,4;Nodo 13
2024-05-03 09:01:37;35,1;28,3;30,5;35,1;28,3;30,5;Nodo 13
2024-05-03 09:15:39;32,3;28;30,3;32,3;28;30,3;Nodo 13
2024-05-03 09:31:35;27,7;22,7;24;27,7;22,7;24;Nodo 13
2024-05-03 09:45:41;24,1;20,6;22,5;24,1;20,6;22,5;Nodo 13
2024-05-03 10:01:34;22,1;20;21,2;22,1;20;21,2;Nodo 13
2024-05-03 10:15:40;23,8;20,7;22;23,8;20,7;22;Nodo 13
2024-05-03 10:31:37;22,7;17,9;20,7;22,7;17,9;20,7;Nodo 13
2024-05-03 11:01:34;23,9;16,3;20;23,9;16,3;20;Nodo 13
2024-05-03 11:31:36;13,9;11;12,5;13,9;11;12,5;Nodo 13
2024-05-03 11:45:38;15,5;12,6;13,9;15,5;12,6;13,9;Nodo 13
2024-05-03 12:01:35;18,8;13;14,2;18,8;13;14,2;Nodo 13
2024-05-03 12:15:37;18,1;12,5;14,2;18,1;12,5;14,2;Nodo 13
2024-05-03 12:31:34;15,2;12,2;13,6;15,2;12,2;13,6;Nodo 13
2024-05-03 12:45:39;15,2;11,8;13,6;15,2;11,8;13,6;Nodo 13
2024-05-03 13:01:32;16,5;12,8;14,2;16,5;12,8;14,2;Nodo 13
2024-05-03 13:15:38;15,9;13,6;14,8;15,9;13,6;14,8;Nodo 13
2024-05-03 13:31:35;17,4;14,9;15,8;17,4;14,9;15,8;Nodo 13
2024-05-03 13:45:38;19,5;16,1;17,4;19,5;16,2;17,4;Nodo 13
2024-05-03 14:01:34;21,8;17;18,6;21,8;17;18,6;Nodo 13
2024-05-03 14:15:39;19,6;16,8;17,9;19,6;16,8;17,9;Nodo 13
2024-05-03 14:31:33;19,2;15,3;17;19,2;15,3;17;Nodo 13
2024-05-03 14:45:38;19,9;16,3;17,6;19,9;16,3;17,6;Nodo 13
2024-05-03 15:01:35;18,4;16,5;17,3;18,4;16,5;17,3;Nodo 13
2024-05-03 15:15:37;16,1;10,9;13,8;16,1;10,9;13,8;Nodo 13
2024-05-03 15:31:34;16,2;9,7;12;16,2;9,7;12;Nodo 13
2024-05-03 15:45:36;13,5;10,7;12,2;13,5;10,7;12,2;Nodo 13
2024-05-03 16:01:33;14,5;11,2;13;14,5;11,2;13;Nodo 13
2024-05-03 16:15:47;14,5;13,1;13,7;14,5;13,1;13,7;Nodo 13
2024-05-03 16:31:31;15;12,9;13,7;15,1;12,9;13,7;Nodo 13
2024-05-03 17:01:33;14,9;10,9;12,5;14,9;10,9;12,5;Nodo 13
2024-05-03 17:15:49;12,1;8,2;10,5;12,1;8,2;10,5;Nodo 13
2024-05-03 17:31:32;11,4;2,1;5,4;11,4;2,1;5,4;Nodo 13
2024-05-03 17:45:47;15,2;6,3;10,4;15,2;6,3;10,4;Nodo 13
2024-05-03 18:01:31;22,7;7,5;13,1;22,7;7,7;13,1;Nodo 13
2024-05-03 18:15:46;9,6;5,4;8;9,6;5,4;8;Nodo 13
2024-05-03 18:31:33;9,4;5,6;7;9,4;5,6;7;Nodo 13
2024-05-03 18:45:45;9,6;6,9;7,8;9,6;6,9;7,8;Nodo 13
2024-05-03 19:01:32;10,8;7,7;9;10,8;7,7;9;Nodo 13
2024-05-03 19:15:48;9,3;7,7;8,5;9,3;7,7;8,5;Nodo 13
2024-05-03 19:31:31;15,5;8,1;11,5;15,5;8,1;11,6;Nodo 13
2024-05-03 19:45:46;17,5;12,5;15;17,5;12,5;15;Nodo 13
2024-05-03 20:01:30;15,6;11,7;12,9;15,6;11,7;12,9;Nodo 13
2024-05-03 20:15:45;15,8;12,7;14,2;15,8;12,7;14,3;Nodo 13
2024-05-03 20:31:32;14,3;10,9;12,2;14,3;10,9;12,2;Nodo 13
2024-05-03 20:45:47;17,6;10,3;12;17,6;10,3;12;Nodo 13
2024-05-03 21:01:31;14,5;9,5;11,6;14,5;9,7;11,6;Nodo 13
2024-05-03 21:31:30;10,4;8;9,3;10,4;8;9,3;Nodo 13
2024-05-03 21:45:45;9;7,7;8,4;9;7,7;8,4;Nodo 13
2024-05-03 22:01:29;9,8;7,8;8,7;9,8;7,8;8,7;Nodo 13
2024-05-03 22:31:31;8,8;6,5;7,6;8,8;6,5;7,6;Nodo 13
2024-05-03 23:01:30;8,8;7,2;8;8,8;7,2;8;Nodo 13
2024-05-03 23:15:45;9,2;6,3;7,6;9,2;6,3;7,6;Nodo 13
2024-05-03 23:31:30;6,9;6,1;6,3;6,9;6,1;6,3;Nodo 13
2024-05-03 23:45:46;7,5;6,1;6,7;7,8;6,1;6,7;Nodo 13
2024-05-04 00:01:29;6,9;5,5;6,1;6,9;5,5;6,1;Nodo 13
2024-05-04 00:15:45;6,7;4,9;5,7;6,7;4,9;5,7;Nodo 13
2024-05-04 00:31:28;7,2;4,8;6,1;7,2;4,8;6,1;Nodo 13
2024-05-04 00:45:43;6,3;4,8;5,3;6,3;4,8;5,3;Nodo 13
2024-05-04 01:01:30;5,8;4,7;5,2;5,8;4,9;5,2;Nodo 13
2024-05-04 01:15:46;5,7;4,3;5,1;5,7;4,3;5,1;Nodo 13
2024-05-04 01:31:29;5,4;4,4;4,8;5,4;4,4;4,8;Nodo 13
2024-05-04 01:45:45;4,5;3,8;4,2;4,5;4;4,2;Nodo 13
2024-05-04 02:01:28;5,4;3,9;4,6;5,4;3,9;4,6;Nodo 13
2024-05-04 02:15:43;5,4;4,5;4,8;5,4;4,5;4,8;Nodo 13
2024-05-04 02:31:30;6;4,4;5,1;6;4,4;5,1;Nodo 13
2024-05-04 02:45:43;5,4;4,3;4,8;5,4;4,3;4,8;Nodo 13
2024-05-04 03:01:29;5,8;3,9;4,6;5,8;3,9;4,6;Nodo 13
2024-05-04 03:15:45;4,8;4,4;4,6;4,8;4,4;4,6;Nodo 13
2024-05-04 03:31:28;5,4;3,9;4,6;5,4;3,9;4,6;Nodo 13
2024-05-04 03:45:44;5,3;4,1;4,8;5,3;4,1;4,8;Nodo 13
2024-05-04 04:01:27;5,7;4,8;5,3;5,7;4,8;5,3;Nodo 13
2024-05-04 04:15:42;6;5,1;5,3;6;5,1;5,3;Nodo 13
2024-05-04 04:31:29;6,6;5,5;6;6,7;5,5;6;Nodo 13
2024-05-04 05:01:28;212,3;24,7;98,5;212,3;24,7;98,5;Nodo 13
2024-05-04 05:15:44;34,9;7,9;14,2;34,9;7,9;14,2;Nodo 13
2024-05-04 05:31:27;12,1;6,4;7,9;12,1;6,4;7,9;Nodo 13
2024-05-04 05:45:43;22,1;9,7;12,9;22,1;9,7;12,9;Nodo 13
2024-05-04 06:01:26;32,3;12;19;32,3;12;19;Nodo 13
2024-05-04 06:15:41;15,6;11,6;13,6;15,6;11,6;13,6;Nodo 13
2024-05-04 06:31:29;16;9,6;11,9;16;9,6;11,9;Nodo 13
2024-05-04 06:45:44;17,5;11,6;13,6;17,5;11,6;13,6;Nodo 13
2024-05-04 07:01:27;17,9;9,9;14,2;17,9;9,9;14,2;Nodo 13
2024-05-04 07:15:43;22,1;16,4;19,4;22,1;16,9;19,5;Nodo 13
2024-05-04 07:31:26;29,1;23,4;25,4;29,1;23,4;25,4;Nodo 13
